CSV DOWNLOAD
GPSlog232R2 v2.0 - ID:6112
DATE;TIME;LONDEG;LATDEG;HMSL;FIX;HACC;SV;TTFF;TEMP;VBAT;
150908;110150;-49.1580835;66.9910421;1096.095;3D;1.744;11;35;27327;3.450;
150908;120150;-49.1580825;66.9910381;1097.600;3D;1.616;10;35;25853;3.454;
150908;130150;-49.1580802;66.9910262;1091.687;3D;1.165;14;35;24062;3.462;
150908;140150;-49.1580641;66.9910369;1093.078;3D;1.721;13;35;22531;3.467;
150908;150150;-49.1580860;66.9910709;1099.680;3D;1.479;11;35;20884;3.473;
150908;160150;-49.1580718;66.9910288;1095.009;3D;1.556;11;41;17790;3.484;
150908;170150;-49.1580671;66.9910298;1095.400;3D;1.594;11;35;18242;3.487;
150908;180150;-49.1580973;66.9910121;1093.255;3D;1.476;9;41;21507;3.491;
150908;190150;-49.1580772;66.9910302;1094.562;3D;1.823;9;41;19710;3.472;
150908;200150;-49.1580545;66.9910359;1095.438;3D;2.276;9;39;21790;3.481;
150908;210150;-49.1580727;66.9910501;1105.536;3D;2.563;9;35;26572;3.470;
150908;220150;-49.1580753;66.9910283;1101.997;3D;1.206;12;35;30652;3.454;
150908;230150;-49.1580884;66.9910235;1095.783;3D;1.169;11;35;30951;3.443;
150909;000150;-49.1580861;66.9910213;1095.062;3D;1.919;8;35;29495;3.437;
150909;010150;-49.1580775;66.9910130;1094.420;3D;1.381;12;35;29375;3.449;
150909;020150;-49.1580581;66.9910302;1098.397;3D;1.266;11;35;30654;3.445;
150909;030150;-49.1580417;66.9910261;1096.993;3D;1.395;11;35;30271;3.446;
150909;040150;-49.1580775;66.9910180;1093.361;3D;1.489;11;35;30206;3.441;
150909;050150;-49.1580946;66.9910219;1095.349;3D;1.678;11;35;30849;3.441;
150909;060150;-49.1580830;66.9910372;1100.283;3D;1.604;10;41;31230;3.443;
150909;070150;-49.1580542;66.9910359;1093.998;3D;2.030;11;41;31617;3.438;
150909;080150;-49.1581063;66.9910545;1105.312;3D;1.895;10;41;32181;3.435;
150909;090150;-49.1580788;66.9910042;1086.054;3D;1.981;8;41;31615;3.431;
150909;100150;-49.1580951;66.9910222;1091.909;3D;1.370;9;35;31107;3.438;
150909;110150;-49.1581014;66.9910340;1095.464;3D;1.799;10;35;30261;3.441;
150909;120202;-49.1581000;66.9910327;1097.988;3D;1.289;11;35;27012;3.436;
150909;130150;-49.1581201;66.9910286;1093.114;3D;1.130;13;35;24121;3.458;
150909;140150;-49.1581163;66.9910482;1099.024;3D;1.468;13;41;16450;3.487;
150909;150150;-49.1580716;66.9910530;1098.629;3D;2.014;11;35;21182;3.488;
150909;160150;-49.1581086;66.9910432;1096.409;3D;1.729;10;41;23149;3.479;
150909;170150;-49.1580853;66.9910518;1098.224;3D;1.825;9;35;27267;3.464;
150909;180150;-49.1580788;66.9910114;1093.457;3D;1.580;10;35;28050;3.448;
150909;190150;-49.1580795;66.9910253;1096.020;3D;2.506;9;41;29055;3.449;
150909;200150;-49.1580997;66.9910317;1095.821;3D;2.593;10;39;29807;3.443;
150909;210150;-49.1580445;66.9910288;1101.087;3D;2.483;9;35;30335;3.436;
150909;220150;-49.1580867;66.9910164;1100.299;3D;1.161;11;35;30718;3.443;
150909;230150;-49.1580758;66.9910088;1098.985;3D;1.660;10;35;30991;3.443;
150910;000150;-49.1580840;66.9910065;1092.427;3D;1.859;8;35;31039;3.437;
150910;010150;-49.1580660;66.9910288;1099.084;3D;1.247;11;35;31039;3.437;
150910;020150;-49.1580572;66.9910292;1097.214;3D;1.274;11;35;31230;3.441;
150910;030150;-49.1580670;66.9910243;1094.373;3D;1.331;13;35;32321;3.433;
150910;040150;-49.1580816;66.9910294;1095.998;3D;1.301;11;35;32511;3.435;
150910;050150;-49.1580989;66.9910260;1097.700;3D;1.838;9;41;34614;3.431;
150910;060150;-49.1580800;66.9910354;1096.370;3D;1.750;9;41;35326;3.419;
150910;070150;-49.1580699;66.9910347;1094.274;3D;2.033;11;41;35582;3.409;
150910;080150;-49.1581201;66.9910480;1100.814;3D;1.696;10;35;35646;3.420;
150910;090150;-49.1581197;66.9910230;1093.752;3D;2.594;8;41;36014;3.419;
150910;100150;-49.1581042;66.9910335;1092.393;3D;1.402;10;35;32335;3.422;
150910;110150;-49.1580965;66.9910376;1095.505;3D;1.540;12;35;30333;3.433;
150910;120150;-49.1581027;66.9910427;1097.776;3D;1.367;11;35;29255;3.432;
150910;130150;-49.1581054;66.9910312;1093.687;3D;1.122;13;35;27134;3.445;
150910;140150;-49.1580975;66.9910412;1097.350;3D;1.353;13;35;24514;3.454;
150910;150150;-49.1581000;66.9910464;1100.689;3D;1.319;12;35;24641;3.458;
150910;160150;-49.1580845;66.9910344;1094.453;3D;1.804;11;35;17726;3.469;
150910;170150;-49.1580726;66.9910312;1097.317;3D;1.477;11;35;26173;3.470;
150910;180150;-49.1580793;66.9910340;1099.570;3D;2.685;10;41;28225;3.456;
150910;190150;-49.1580710;66.9910316;1097.476;3D;2.691;9;35;28863;3.447;
150910;200150;-49.1580645;66.9910482;1097.396;3D;1.923;9;35;29311;3.444;
150910;210150;-49.1580851;66.9910538;1104.737;3D;2.573;9;41;29857;3.447;
150910;220150;-49.1580824;66.9910273;1103.606;3D;1.223;10;35;30395;3.438;
150910;230150;-49.1580736;66.9910216;1094.042;3D;1.388;10;35;30716;3.427;
150911;000150;-49.1580704;66.9910069;1092.599;3D;1.754;9;35;30777;3.438;
150911;010150;-49.1580781;66.9910383;1099.524;3D;1.266;12;35;30847;3.438;
150911;020150;-49.1580638;66.9910275;1099.065;3D;1.442;9;35;30975;3.439;
150911;030150;-49.1580892;66.9910279;1093.255;3D;1.400;10;35;31230;3.437;
150911;040150;-49.1581024;66.9910277;1098.152;3D;1.726;11;35;31295;3.432;
150911;050150;-49.1581064;66.9910176;1094.512;3D;1.409;11;35;30945;3.435;
150911;060150;-49.1580947;66.9910409;1099.730;3D;2.243;7;41;31281;3.439;
150911;070150;-49.1580406;66.9910215;1093.617;3D;1.796;10;35;31423;3.438;
150911;080150;-49.1580674;66.9910278;1096.585;3D;3.551;9;35;31487;3.434;
150911;090150;-49.1580506;66.9910272;1092.139;3D;1.737;8;35;31109;3.432;
150911;100150;-49.1580958;66.9910390;1091.302;3D;1.540;10;35;29692;3.438;
150911;110150;-49.1581286;66.9910553;1098.077;3D;1.347;10;35;28863;3.439;
150911;120150;-49.1580976;66.9910193;1090.697;3D;1.369;10;35;28927;3.444;
150911;130150;-49.1581157;66.9910347;1094.837;3D;1.224;13;35;28799;3.444;
150911;140150;-49.1581123;66.9910477;1098.904;3D;1.273;12;41;28158;3.446;
150911;150150;-49.1581068;66.9910795;1099.765;3D;1.520;11;35;26558;3.440;
150911;160150;-49.1581241;66.9910511;1093.727;3D;3.464;9;41;25791;3.458;
150911;170150;-49.1580855;66.9910317;1093.526;3D;2.191;10;35;23806;3.458;
150911;180150;-49.1581085;66.9910188;1093.490;3D;1.486;9;41;28479;3.456;
150911;190150;-49.1580916;66.9910275;1095.379;3D;2.662;9;35;29503;3.447;
150911;200150;-49.1580837;66.9910472;1095.800;3D;3.096;9;35;29951;3.442;
150911;210150;-49.1581272;66.9910440;1095.737;3D;1.685;8;35;30652;3.436;
150911;220150;-49.1581011;66.9910148;1101.804;3D;1.299;11;35;31167;3.435;
150911;230150;-49.1580895;66.9910204;1093.349;3D;1.237;10;35;31263;3.433;
150912;000150;-49.1580955;66.9910097;1094.502;3D;1.578;10;35;31097;3.433;
150912;010150;-49.1581051;66.9910345;1098.008;3D;1.210;12;35;33214;3.432;
150912;020150;-49.1580932;66.9910303;1099.180;3D;1.261;12;35;31769;3.431;
150912;030150;-49.1581042;66.9910178;1093.676;3D;1.358;12;35;31295;3.431;
150912;040150;-49.1581050;66.9910252;1096.409;3D;1.500;12;35;31230;3.425;
150912;050150;-49.1581238;66.9910255;1096.395;3D;1.371;10;35;31501;3.432;
150912;060150;-49.1581022;66.9910049;1092.732;3D;1.682;9;41;31487;3.427;
150912;070150;-49.1580782;66.9910356;1094.281;3D;1.977;11;35;31423;3.433;
150912;080150;-49.1581262;66.9910431;1102.111;3D;2.603;10;35;31101;3.427;
150912;090150;-49.1581102;66.9909991;1086.645;3D;2.153;8;41;30783;3.437;
150912;100150;-49.1581101;66.9910313;1092.143;3D;1.361;10;35;30463;3.436;
150912;110150;-49.1581140;66.9910492;1097.013;3D;1.631;10;35;29630;3.439;
150912;120202;-49.1580929;66.9910329;1094.748;3D;1.232;11;35;28223;3.438;
150912;130150;-49.1580874;66.9910262;1092.192;3D;1.403;13;35;26815;3.450;
150912;140150;-49.1580492;66.9910347;1093.662;3D;1.611;11;41;26558;3.454;
150912;150150;-49.1581127;66.9910702;1098.487;3D;1.690;11;35;25859;3.454;
150912;160150;-49.1581015;66.9910300;1095.973;3D;1.700;10;35;25536;3.459;
150912;170150;-49.1580966;66.9910327;1100.319;3D;1.455;10;41;25215;3.453;
150912;180150;-49.1580839;66.9910026;1089.442;3D;2.480;8;35;27056;3.455;
150912;190150;-49.1581043;66.9910270;1094.502;3D;2.544;9;35;28733;3.451;
150912;200150;-49.1580835;66.9910439;1098.333;3D;2.219;8;35;29375;3.447;
150912;210150;-49.1581248;66.9910425;1095.992;3D;1.757;10;35;30463;3.438;
150912;220150;-49.1580910;66.9910245;1104.908;3D;1.261;12;35;31103;3.439;
150912;230150;-49.1581274;66.9910230;1097.059;3D;1.247;11;35;31551;3.432;
150913;000150;-49.1580940;66.9910035;1095.038;3D;1.586;11;35;31742;3.431;
150913;010150;-49.1580972;66.9910277;1097.491;3D;1.217;12;35;31679;3.431;
150913;020150;-49.1580981;66.9910302;1097.496;3D;1.242;13;35;31359;3.434;
150913;030150;-49.1581065;66.9910163;1093.315;3D;1.351;12;35;31740;3.435;
150913;040150;-49.1581093;66.9910162;1093.574;3D;1.392;10;35;32769;3.417;
150913;050150;-49.1581129;66.9910224;1095.888;3D;1.353;11;35;35391;3.418;
150913;060150;-49.1580967;66.9910162;1095.689;3D;2.674;7;35;37012;3.414;
150913;070150;-49.1580868;66.9910358;1095.230;3D;2.015;11;41;36264;3.406;
150913;080150;-49.1580901;66.9910356;1099.280;3D;3.472;8;41;35838;3.411;
150913;090150;-49.1581316;66.9910076;1090.417;3D;1.747;9;35;34942;3.414;
150913;100150;-49.1581253;66.9910316;1094.488;3D;1.411;10;35;32894;3.415;
150913;110150;-49.1581376;66.9910384;1098.213;3D;1.594;9;35;31103;3.423;
150913;120150;-49.1581204;66.9910154;1089.851;3D;1.528;10;35;29259;3.433;
150913;130150;-49.1581128;66.9910335;1096.160;3D;1.355;14;35;27518;3.440;
150913;140150;-49.1581235;66.9910494;1099.391;3D;1.417;14;35;26050;3.451;
150913;150150;-49.1581167;66.9910598;1098.553;3D;1.675;11;35;25470;3.448;
150913;160150;-49.1581351;66.9910377;1091.652;3D;1.692;9;35;24962;3.459;
150913;170150;-49.1580826;66.9910325;1094.747;3D;1.736;11;35;24767;3.461;
150913;180150;-49.1581207;66.9910345;1099.199;3D;2.115;10;41;24837;3.453;
150913;190150;-49.1581064;66.9910302;1096.839;3D;2.435;9;41;25723;3.459;
150913;200150;-49.1581134;66.9910368;1100.517;3D;2.593;10;35;27054;3.444;
150913;210150;-49.1581197;66.9910335;1095.694;3D;2.046;8;35;29389;3.447;
150913;220150;-49.1581059;66.9910141;1100.695;3D;1.666;10;35;31617;3.442;
150913;230150;-49.1581266;66.9910184;1097.022;3D;1.239;11;35;32543;3.435;
150914;000150;-49.1581042;66.9910028;1095.114;3D;1.759;10;35;32888;3.422;
150914;010150;-49.1580985;66.9910292;1098.828;3D;1.425;11;35;33086;3.424;
150914;020150;-49.1580935;66.9910357;1096.801;3D;1.744;10;35;33790;3.422;
150914;030150;-49.1581132;66.9910200;1092.511;3D;1.605;12;35;33662;3.424;
150914;040150;-49.1581091;66.9910276;1097.965;3D;1.773;10;35;33854;3.420;
150914;050150;-49.1581399;66.9910338;1093.416;3D;1.662;8;41;34046;3.422;
150914;060150;-49.1581098;66.9910219;1094.900;3D;1.504;8;35;34494;3.416;
150914;070150;-49.1580941;66.9910399;1096.309;3D;2.022;11;35;35391;3.415;
150914;080150;-49.1581290;66.9910480;1102.771;3D;2.672;10;41;34750;3.417;
150914;090150;-49.1581469;66.9910119;1087.628;3D;2.534;9;35;34230;3.415;
150914;100150;-49.1581347;66.9910306;1092.164;3D;1.570;11;35;33278;3.420;
150914;110150;-49.1581209;66.9910455;1098.123;3D;1.322;11;35;31487;3.425;
150914;120150;-49.1581113;66.9910335;1093.900;3D;1.246;12;35;29819;3.434;
150914;130150;-49.1580981;66.9910190;1089.212;3D;1.168;12;35;28287;3.443;
150914;140150;-49.1581160;66.9910476;1099.608;3D;1.437;13;35;27991;3.442;
150914;150150;-49.1581095;66.9910522;1100.533;3D;1.312;13;35;27901;3.448;
150914;160150;-49.1581232;66.9910221;1095.053;3D;1.682;9;35;25910;3.447;
150914;170150;-49.1581067;66.9910320;1096.621;3D;1.217;11;35;22774;3.461;
150914;180150;-49.1581089;66.9910266;1097.586;3D;3.005;9;35;23235;3.461;
150914;190150;-49.1581055;66.9910286;1096.813;3D;2.700;9;35;26417;3.455;
150914;200150;-49.1581204;66.9910457;1103.770;3D;3.210;8;35;27582;3.456;
150914;210150;-49.1580988;66.9910436;1098.705;3D;1.464;10;35;31167;3.445;
150914;220150;-49.1580976;66.9910170;1101.102;3D;1.168;11;35;32391;3.432;
150914;230150;-49.1581190;66.9910256;1094.190;3D;1.326;10;35;32739;3.431;
150915;000150;-49.1581146;66.9909931;1092.194;3D;1.597;11;35;32830;3.420;
150915;010150;-49.1580902;66.9910363;1099.001;3D;1.269;11;35;32940;3.416;
150915;020150;-49.1580962;66.9910365;1096.731;3D;1.239;12;35;32443;3.422;
150915;030150;-49.1581161;66.9910272;1091.533;3D;1.460;10;35;32193;3.427;
150915;040150;-49.1581091;66.9910256;1098.847;3D;1.675;10;35;31999;3.429;
150915;050150;-49.1581113;66.9910174;1094.476;3D;1.707;11;41;31487;3.426;
150915;060150;-49.1580975;66.9910272;1096.424;3D;1.777;8;41;32065;3.422;
150915;070150;-49.1581063;66.9910403;1096.131;3D;1.594;11;35;32127;3.430;
150915;080150;-49.1581450;66.9910491;1102.895;3D;3.200;9;41;32575;3.421;
150915;090150;-49.1581267;66.9910324;1093.323;3D;2.172;9;35;31742;3.422;
150915;100150;-49.1581337;66.9910276;1090.049;3D;2.464;8;41;30343;3.425;
150915;110150;-49.1581380;66.9910695;1102.033;3D;1.468;9;35;28154;3.436;
150915;120150;-49.1581420;66.9910196;1091.234;3D;1.561;11;35;28094;3.447;
150915;130150;-49.1581298;66.9910324;1095.578;3D;1.183;13;35;27385;3.450;
150915;140150;-49.1581200;66.9910497;1098.141;3D;1.628;14;35;27455;3.451;
150915;150150;-49.1581067;66.9910482;1100.290;3D;1.590;11;35;26269;3.444;
150915;160150;-49.1581122;66.9910239;1092.273;3D;1.477;10;35;25976;3.456;
150915;170150;-49.1581144;66.9910477;1096.378;3D;1.586;9;35;25877;3.453;
150915;180150;-49.1581241;66.9910512;1098.312;3D;2.134;9;41;25590;3.456;
150915;190150;-49.1581212;66.9910283;1094.309;3D;1.907;9;35;26687;3.459;
150915;200150;-49.1580976;66.9910432;1098.450;3D;2.909;9;35;27134;3.451;
150915;210150;-49.1581021;66.9910225;1101.068;3D;1.470;9;35;27655;3.449;
150915;220150;-49.1581029;66.9910094;1099.778;3D;1.258;11;35;28030;3.448;
150915;230150;-49.1581129;66.9910242;1096.673;3D;1.703;9;35;27967;3.450;
150916;000150;-49.1581423;66.9909974;1093.672;3D;2.172;9;35;28094;3.444;
150916;010150;-49.1581017;66.9910347;1100.282;3D;1.443;11;35;28415;3.440;
150916;020150;-49.1581041;66.9910339;1095.323;3D;1.447;11;35;28092;3.447;
150916;030150;-49.1581312;66.9910289;1092.739;3D;1.408;11;35;28223;3.444;
150916;040150;-49.1581152;66.9910270;1098.665;3D;1.475;11;35;28158;3.449;
150916;050150;-49.1581057;66.9910161;1094.268;3D;1.603;10;41;28313;3.443;
150916;060150;-49.1581068;66.9910178;1095.366;3D;1.771;9;41;28287;3.447;
150916;070150;-49.1581085;66.9910381;1097.332;3D;2.078;11;41;28479;3.445;
150916;080150;-49.1581459;66.9910554;1104.381;3D;1.803;10;35;28415;3.447;
150916;090150;-49.1581264;66.9910289;1094.254;3D;2.008;9;35;28415;3.445;
150916;100150;-49.1581308;66.9910285;1090.900;3D;1.549;9;41;28369;3.443;
150916;110150;-49.1581423;66.9910452;1099.311;3D;1.203;12;35;27711;3.444;
150916;120150;-49.1581285;66.9910338;1093.211;3D;1.186;13;35;27582;3.451;
150916;130150;-49.1581307;66.9910397;1095.253;3D;1.525;13;35;27399;3.450;
150916;140150;-49.1581331;66.9910539;1099.778;3D;1.449;13;41;26821;3.451;
150916;150150;-49.1581281;66.9910688;1097.873;3D;2.251;11;35;26558;3.452;
150916;160150;-49.1581129;66.9910196;1097.948;3D;1.679;9;35;25918;3.454;
150916;170200;-49.1581002;66.9910277;1098.334;3D;1.906;10;41;25855;3.446;
150916;180150;-49.1581314;66.9910473;1096.497;3D;2.816;10;41;26239;3.456;
150916;190150;-49.1580958;66.9910414;1097.007;3D;2.056;8;35;26558;3.454;
150916;200150;-49.1581204;66.9910638;1101.733;3D;3.700;8;35;27269;3.453;
150916;210150;-49.1581024;66.9910446;1099.634;3D;1.749;9;35;28094;3.443;
150916;220150;-49.1581177;66.9910201;1101.426;3D;1.204;11;35;28666;3.443;
150916;230150;-49.1581173;66.9910147;1098.026;3D;1.482;11;35;28733;3.445;
150917;000150;-49.1581068;66.9910195;1097.017;3D;1.710;9;39;28859;3.444;
150917;010150;-49.1581130;66.9910289;1099.950;3D;1.300;11;35;28809;3.440;
150917;020150;-49.1581099;66.9910359;1097.793;3D;1.189;12;35;29313;3.431;
150917;030150;-49.1581194;66.9910178;1093.853;3D;1.683;11;35;29176;3.437;
150917;040150;-49.1581350;66.9910239;1098.076;3D;1.482;12;35;29439;3.438;
150917;050150;-49.1581260;66.9910222;1095.431;3D;1.739;9;39;29767;3.435;
150917;060150;-49.1580916;66.9910304;1096.155;3D;1.650;10;41;30335;3.433;
150917;070150;-49.1581156;66.9910443;1095.447;3D;1.743;12;41;29951;3.432;
150917;080150;-49.1581529;66.9910458;1102.430;3D;2.302;9;41;30015;3.435;
150917;090150;-49.1581278;66.9910276;1093.574;3D;1.420;9;35;30158;3.434;
150917;100150;-49.1581471;66.9910316;1092.283;3D;2.373;8;41;30271;3.425;
150917;110150;-49.1581376;66.9910426;1096.245;3D;1.533;13;35;29311;3.436;
150917;120150;-49.1581554;66.9910250;1091.480;3D;1.263;12;35;28094;3.435;
150917;130150;-49.1581398;66.9910356;1094.727;3D;1.518;13;35;26367;3.444;
150917;140150;-49.1581486;66.9910531;1099.132;3D;1.608;12;41;25857;3.450;
150917;150150;-49.1581448;66.9910621;1099.653;3D;1.710;11;35;25404;3.452;
150917;160150;-49.1581057;66.9910309;1095.519;3D;2.213;10;35;25536;3.456;
150917;170150;-49.1581211;66.9910284;1096.433;3D;1.392;10;35;24388;3.451;
150917;180150;-49.1581231;66.9910259;1097.932;3D;2.664;9;35;23870;3.461;
150917;190150;-49.1581064;66.9910353;1095.392;3D;2.258;9;41;26941;3.455;
150917;200150;-49.1581195;66.9910379;1100.698;3D;3.068;9;35;27959;3.435;
150917;210150;-49.1581074;66.9910246;1097.509;3D;2.073;11;35;28863;3.444;
150917;220150;-49.1581098;66.9910206;1100.529;3D;1.238;12;35;30273;3.438;
150917;230150;-49.1581322;66.9910225;1099.767;3D;1.585;10;41;30079;3.435;
150918;000150;-49.1581330;66.9910067;1096.328;3D;1.500;11;35;30043;3.423;
150918;010150;-49.1581309;66.9910234;1101.638;3D;1.538;12;35;30975;3.423;
150918;020150;-49.1581135;66.9910180;1096.816;3D;1.520;10;35;32191;3.428;
150918;030150;-49.1581339;66.9910139;1093.079;3D;1.390;12;35;32254;3.427;
150918;040150;-49.1581248;66.9910269;1097.242;3D;1.562;12;35;31473;3.416;
150918;050150;-49.1581347;66.9910130;1095.788;3D;1.568;9;41;30777;3.425;
150918;060150;-49.1581189;66.9910224;1092.397;3D;1.852;10;41;30718;3.431;
150918;070150;-49.1581283;66.9910409;1097.552;3D;2.070;11;35;30531;3.430;
150918;080150;-49.1580970;66.9910239;1092.854;3D;3.777;7;41;30200;3.420;
150918;090150;-49.1581633;66.9910106;1089.316;3D;1.548;8;35;30275;3.432;
150918;100150;-49.1581604;66.9910489;1096.364;3D;1.930;10;35;30077;3.434;
150918;110150;-49.1581410;66.9910464;1097.925;3D;1.382;13;35;28877;3.435;
150918;120150;-49.1581407;66.9910240;1090.123;3D;1.389;12;35;23998;3.450;
150918;130150;-49.1581396;66.9910413;1093.941;3D;2.328;11;35;19902;3.465;
150918;140150;-49.1581669;66.9910755;1102.180;3D;1.505;12;35;21438;3.470;
150918;150150;-49.1581358;66.9910444;1098.882;3D;1.917;11;35;22591;3.468;
150918;160150;-49.1581291;66.9910259;1098.000;3D;1.381;11;35;26367;3.464;
150918;170150;-49.1581159;66.9910234;1093.647;3D;1.356;11;35;26937;3.451;
150918;180150;-49.1581212;66.9910282;1097.926;3D;2.687;9;35;27530;3.449;
150918;190150;-49.1581055;66.9910278;1096.675;3D;2.694;9;41;30124;3.441;
150918;200150;-49.1581453;66.9910508;1106.978;3D;2.295;8;35;32191;3.425;
150918;210150;-49.1581135;66.9910310;1100.396;3D;1.669;12;35;35646;3.417;
150918;220150;-49.1581289;66.9910163;1097.870;3D;1.431;12;35;39166;3.397;
150918;230150;-49.1581318;66.9910249;1096.494;3D;1.729;10;35;39230;3.373;
150919;000150;-49.1581141;66.9910103;1093.972;3D;1.641;10;35;39358;3.377;
150919;010150;-49.1581203;66.9910332;1100.819;3D;1.810;12;35;39294;3.379;
150919;020150;-49.1581003;66.9910430;1101.318;3D;1.996;10;35;39039;3.378;
150919;030150;-49.1581209;66.9910184;1094.477;3D;1.379;12;35;39358;3.372;
150919;040150;-49.1581142;66.9910141;1096.206;3D;1.335;11;35;39230;3.373;
150919;050150;-49.1581436;66.9910260;1091.888;3D;1.563;8;41;38718;3.385;
150919;060150;-49.1581340;66.9910199;1091.711;3D;1.850;11;41;38463;3.381;
150919;070150;-49.1581391;66.9910402;1096.617;3D;1.936;11;35;38782;3.384;
150919;080150;-49.1581517;66.9910476;1100.312;3D;2.069;9;41;39039;3.384;
150919;090150;-49.1581405;66.9910331;1093.102;3D;1.254;10;41;39294;3.382;
150919;100150;-49.1581648;66.9910473;1096.644;3D;1.835;11;35;36991;3.382;
150919;110150;-49.1581420;66.9910451;1097.826;3D;1.681;11;35;36222;3.392;
150919;120150;-49.1581341;66.9910213;1090.940;3D;1.341;13;35;31167;3.410;
150919;130150;-49.1581280;66.9910323;1092.236;3D;1.877;13;35;28616;3.427;
150919;140150;-49.1581800;66.9910837;1100.947;3D;1.676;11;41;23810;3.444;
150919;150150;-49.1581488;66.9910355;1101.518;3D;1.797;11;35;23565;3.465;
150919;160150;-49.1581278;66.9910242;1094.825;3D;1.408;12;35;26943;3.443;
