170916;90120;-49,242442;67,0474771;1012,7;26943;3543
170916;100120;-49,2424384;67,0474591;1006,1;26815;3543
170916;110120;-49,2424635;67,0474626;1006,9;26877;3543
170916;120120;-49,2424568;67,0474587;1008,2;26175;3543
170916;130120;-49,2424507;67,0474535;1012,2;25215;3543
170916;140120;-49,2424364;67,047451;1011,1;24958;3543
170916;150120;-49,2424418;67,047462;1010,9;25855;3547
170916;160120;-49,242423;67,0474569;1013,2;25022;3543
170916;170120;-49,2424417;67,0474501;1010,8;23934;3543
170916;180120;-49,2424535;67,047465;1013,6;23806;3547
170916;190120;-49,2424044;67,047468;1019,5;26879;3549
170916;200120;-49,2424365;67,047453;1016,5;27459;3545
170916;210120;-49,2424384;67,0474502;1007,5;28094;3543
170916;220120;-49,2424382;67,0474342;1005,6;28606;3541
170916;230120;-49,2424155;67,0474486;1014,5;28927;3539
170917;120;-49,2424042;67,0474571;1011,3;29182;3539
170917;10120;-49,2424227;67,0474486;1004,3;29567;3539
170917;20120;-49,2424196;67,0474563;1006,9;29652;3539
170917;30120;-49,2424222;67,0474734;1013,7;29951;3536
170917;40120;-49,2424519;67,0474521;1005,9;30142;3535
170917;50120;-49,2424177;67,0474525;1001,4;30073;3535
170917;60120;-49,2424409;67,0474649;1012,3;30527;3535
170917;70120;-49,2424465;67,0474584;1005,3;30718;3535
170917;80120;-49,2424655;67,0474611;1009,1;30783;3535
170917;90120;-49,2424427;67,0474677;1014,4;30654;3535
170917;100120;-49,242432;67,0474488;1004,6;29887;3535
170917;110120;-49,2424592;67,0474584;1006,8;29503;3535
170917;120120;-49,2424598;67,0474606;1008,7;28030;3535
170917;130120;-49,2424479;67,0474516;1011,1;27006;3537
170917;140120;-49,2424363;67,0474577;1012,5;25711;3539
170917;150120;-49,242433;67,047463;1012,9;24510;3540
170917;160120;-49,2424419;67,0474637;1009,6;24318;3543
170917;170120;-49,2424609;67,0474559;1011,7;25466;3546
170917;180120;-49,2424727;67,0474638;1014,9;26110;3544
170917;190120;-49,242431;67,0474586;1014,6;28003;3543
170917;200120;-49,2424439;67,0474519;1015,2;29172;3539
170917;210120;-49,2424494;67,0474568;1011,1;30335;3539
170917;220120;-49,2424438;67,0474399;1006,6;30975;3535
170917;230120;-49,2424287;67,0474539;1016,3;31230;3535
170918;120;-49,2424095;67,0474565;1009;31539;3534
170918;10120;-49,2424257;67,0474488;1003,4;31551;3531
170918;20120;-49,242422;67,0474613;1004,7;32958;3532
170918;30120;-49,2424492;67,0474712;1011,1;33662;3528
170918;40120;-49,2424455;67,0474529;1006,1;34148;3527
170918;50120;-49,2424303;67,0474588;1008,3;34090;3527
170918;60120;-49,2424503;67,0474602;1009,4;34110;3526
170918;70120;-49,2424536;67,0474596;1005,1;33854;3525
170918;80120;-49,2424485;67,0474711;1007,6;33470;3527
170918;90120;-49,2424391;67,0474727;1012,6;33406;3527
170918;100120;-49,2424519;67,0474554;1004,1;32958;3527
170918;110120;-49,2424699;67,0474626;1004,8;32639;3527
170918;120120;-49,2424645;67,0474626;1010,1;30399;3527
170918;130120;-49,2424767;67,0474555;1010,5;29307;3531
170918;140120;-49,2424455;67,0474503;1010,4;28347;3532
170918;150120;-49,242432;67,0474609;1013;24958;3531
170918;160120;-49,242441;67,0474499;1005,5;23998;3538
170918;170120;-49,2424507;67,0474556;1010,3;28223;3542
170918;180120;-49,2424359;67,0474662;1011;29759;3538
170918;190120;-49,2424306;67,0474555;1013,6;31873;3535
170918;200120;-49,2424419;67,0474478;1013,2;35903;3532
170918;210120;-49,2424408;67,0474487;1006,6;38910;3523
170918;220120;-49,2424435;67,0474389;1004,3;41663;3515
170918;230120;-49,2424321;67,0474579;1014,4;42430;3507
170919;120;-49,2424148;67,0474562;1007,9;42751;3503
170919;10120;-49,242437;67,0474445;999,4;41215;3501
170919;20120;-49,2424377;67,0474563;1004,9;42494;3503
170919;30120;-49,2424362;67,0474848;1018,1;41918;3500
170919;40120;-49,2424632;67,0474475;1002,8;41663;3503
170919;50120;-49,2424551;67,0474558;1007,7;40830;3503
170919;60120;-49,2424469;67,047465;1011,3;40254;3504
170919;70120;-49,2424587;67,047444;999,7;39999;3507
170919;80120;-49,2424538;67,0474683;1006,1;39567;3507
170919;90120;-49,2424466;67,0474718;1009,5;39670;3507
170919;100120;-49,2424604;67,0474558;1002,1;37246;3508
170919;110120;-49,2424709;67,0474618;1004,3;34879;3515
170919;120120;-49,2424655;67,0474603;1008,8;32195;3519
170919;130120;-49,2424645;67,0474547;1010,3;30463;3525
170919;140120;-49,2424492;67,0474601;1013,4;29118;3528
170919;150120;-49,2424367;67,0474667;1016,5;28223;3532
170919;160120;-49,2424443;67,0474528;1007,5;27967;3535
170919;170120;-49,2424431;67,0474548;1009,4;28094;3536
170919;180120;-49,2424552;67,0474683;1020,3;28863;3536
170919;190120;-49,2424285;67,0474611;1017,2;30401;3536
170919;200120;-49,2424467;67,0474448;1011,9;32958;3535
170919;210120;-49,2424425;67,0474509;1009;36158;3531
170919;220120;-49,2424464;67,0474366;1005,7;37951;3523
170919;230120;-49,2424251;67,0474502;1012,7;38142;3515
170920;120;-49,2424085;67,0474586;1009,4;37254;3515
170920;10120;-49,2424274;67,0474479;1003,7;37310;3515
170920;20120;-49,2424311;67,0474634;1007,2;37310;3515
170920;30120;-49,2424614;67,0474689;1009,7;36862;3515
170920;40120;-49,2424568;67,0474458;1000,8;36927;3515
170920;50120;-49,2424569;67,0474583;1009,4;36862;3515
170920;60120;-49,2424543;67,0474694;1014,3;37758;3515
170920;70120;-49,2424557;67,0474524;1003,2;37694;3515
170920;80120;-49,2424632;67,0474671;1008,2;37838;3515
170920;90120;-49,2424498;67,0474701;1010,2;37246;3513
170920;100120;-49,242467;67,047455;1003,1;35262;3515
170920;110120;-49,242477;67,0474631;1004,9;34562;3519
170920;120120;-49,242471;67,0474576;1009,1;31423;3519
170920;130120;-49,242478;67,0474515;1012,2;29247;3527
170920;140120;-49,2424523;67,0474611;1012,6;29503;3531
170920;150120;-49,2424557;67,0474848;1022,3;25215;3531
170920;160120;-49,2424513;67,0474513;1007;26175;3539
170920;170120;-49,2424535;67,0474551;1009,8;26430;3539
170920;180120;-49,2424541;67,0474552;1013,9;27391;3539
170920;190120;-49,2424431;67,0474547;1013,2;29567;3539
170920;200120;-49,242446;67,0474493;1013,1;32319;3537
170920;210120;-49,2424491;67,0474506;1009,5;35198;3531
170920;220120;-49,242432;67,0474391;1008,1;37116;3523
170920;230120;-49,2424233;67,0474534;1013,9;36991;3517
170921;120;-49,2424076;67,0474589;1010;37439;3515
170921;10120;-49,2424341;67,0474475;1001,4;37694;3515
170921;20120;-49,2424412;67,0474653;1006,5;37503;3513
170921;30120;-49,242451;67,0474797;1015,1;37054;3513
170921;40120;-49,242465;67,0474517;1002,9;37054;3515
170921;50120;-49,2424527;67,0474595;1010,3;37566;3515
170921;60120;-49,2424688;67,0474649;1012,4;38270;3511
170921;70120;-49,2424564;67,0474547;1003,4;38910;3511
170921;80120;0;0;0;39358;3507
